,Date,year,Month,Weak,Count
17219,2017-09-02,2017.0,9.0,Saturday,1
26706,2017-09-02,2017.0,9.0,Saturday,1
26686,2017-09-02,2017.0,9.0,Saturday,1
19386,2017-09-02,2017.0,9.0,Saturday,1
31031,2017-09-02,2017.0,9.0,Saturday,1
33329,2017-09-02,2017.0,9.0,Saturday,1
37893,2017-09-02,2017.0,9.0,Saturday,1
5832,2017-09-02,2017.0,9.0,Saturday,1
1997,2017-09-02,2017.0,9.0,Saturday,1
25014,2017-09-02,2017.0,9.0,Saturday,1
33959,2017-09-02,2017.0,9.0,Saturday,1
41266,2017-09-02,2017.0,9.0,Saturday,1
1896,2017-09-02,2017.0,9.0,Saturday,1
30385,2017-09-02,2017.0,9.0,Saturday,1
5669,2017-09-02,2017.0,9.0,Saturday,1
27047,2017-09-02,2017.0,9.0,Saturday,1
2091,2017-09-02,2017.0,9.0,Saturday,1
40017,2017-09-02,2017.0,9.0,Saturday,1
2862,2017-09-02,2017.0,9.0,Saturday,1
37572,2017-09-02,2017.0,9.0,Saturday,1
14478,2017-09-02,2017.0,9.0,Saturday,1
35927,2017-09-02,2017.0,9.0,Saturday,1
5162,2017-09-02,2017.0,9.0,Saturday,1
10213,2017-09-02,2017.0,9.0,Saturday,1
33829,2017-09-02,2017.0,9.0,Saturday,1
23521,2017-09-02,2017.0,9.0,Saturday,1
17764,2017-09-02,2017.0,9.0,Saturday,1
35955,2017-09-02,2017.0,9.0,Saturday,1
30726,2017-09-02,2017.0,9.0,Saturday,1
3515,2017-09-02,2017.0,9.0,Saturday,1
13621,2017-09-02,2017.0,9.0,Saturday,1
23490,2017-09-02,2017.0,9.0,Saturday,1
41511,2017-09-02,2017.0,9.0,Saturday,1
28273,2017-09-02,2017.0,9.0,Saturday,1
973,2017-09-02,2017.0,9.0,Saturday,1
31961,2017-09-02,2017.0,9.0,Saturday,1
21099,2017-09-02,2017.0,9.0,Saturday,1
1795,2017-09-02,2017.0,9.0,Saturday,1
15418,2017-09-02,2017.0,9.0,Saturday,1
18288,2017-09-02,2017.0,9.0,Saturday,1
31201,2017-09-02,2017.0,9.0,Saturday,1
38951,2017-09-02,2017.0,9.0,Saturday,1
40586,2017-09-02,2017.0,9.0,Saturday,1
46112,2017-09-02,2017.0,9.0,Saturday,1
7545,2017-09-02,2017.0,9.0,Saturday,1
28540,2017-09-03,2017.0,9.0,Sunday,1
15883,2017-09-03,2017.0,9.0,Sunday,1
19770,2017-09-03,2017.0,9.0,Sunday,1
13570,2017-09-03,2017.0,9.0,Sunday,1
9380,2017-09-03,2017.0,9.0,Sunday,1
33556,2017-09-03,2017.0,9.0,Sunday,1
7795,2017-09-03,2017.0,9.0,Sunday,1
18378,2017-09-03,2017.0,9.0,Sunday,1
16218,2017-09-03,2017.0,9.0,Sunday,1
37367,2017-09-03,2017.0,9.0,Sunday,1
44001,2017-09-03,2017.0,9.0,Sunday,1
11682,2017-09-03,2017.0,9.0,Sunday,1
40843,2017-09-03,2017.0,9.0,Sunday,1
44148,2017-09-03,2017.0,9.0,Sunday,1
29616,2017-09-03,2017.0,9.0,Sunday,1
38775,2017-09-03,2017.0,9.0,Sunday,1
39774,2017-09-03,2017.0,9.0,Sunday,1
10108,2017-09-03,2017.0,9.0,Sunday,1
20519,2017-09-03,2017.0,9.0,Sunday,1
24074,2017-09-03,2017.0,9.0,Sunday,1
18735,2017-09-03,2017.0,9.0,Sunday,1
8646,2017-09-03,2017.0,9.0,Sunday,1
27007,2017-09-03,2017.0,9.0,Sunday,1
30378,2017-09-03,2017.0,9.0,Sunday,1
19152,2017-09-03,2017.0,9.0,Sunday,1
38431,2017-09-03,2017.0,9.0,Sunday,1
38088,2017-09-03,2017.0,9.0,Sunday,1
4250,2017-09-03,2017.0,9.0,Sunday,1
33415,2017-09-03,2017.0,9.0,Sunday,1
32804,2017-09-03,2017.0,9.0,Sunday,1
5171,2017-09-03,2017.0,9.0,Sunday,1
21525,2017-09-03,2017.0,9.0,Sunday,1
5259,2017-09-03,2017.0,9.0,Sunday,1
40144,2017-09-03,2017.0,9.0,Sunday,1
17341,2017-09-03,2017.0,9.0,Sunday,1
5706,2017-09-03,2017.0,9.0,Sunday,1
32335,2017-09-03,2017.0,9.0,Sunday,1
26062,2017-09-03,2017.0,9.0,Sunday,1
32041,2017-09-03,2017.0,9.0,Sunday,1
23528,2017-09-03,2017.0,9.0,Sunday,1
13947,2017-09-03,2017.0,9.0,Sunday,1
39191,2017-09-03,2017.0,9.0,Sunday,1
7811,2017-09-03,2017.0,9.0,Sunday,1
30420,2017-09-03,2017.0,9.0,Sunday,1
41006,2017-09-03,2017.0,9.0,Sunday,1
28489,2017-09-03,2017.0,9.0,Sunday,1
27141,2017-09-03,2017.0,9.0,Sunday,1
1461,2017-09-03,2017.0,9.0,Sunday,1
27824,2017-09-03,2017.0,9.0,Sunday,1
36596,2017-09-03,2017.0,9.0,Sunday,1
46082,2017-09-03,2017.0,9.0,Sunday,1
9033,2017-09-03,2017.0,9.0,Sunday,1
26631,2017-09-03,2017.0,9.0,Sunday,1
5582,2017-09-03,2017.0,9.0,Sunday,1
35573,2017-09-03,2017.0,9.0,Sunday,1
25769,2017-09-03,2017.0,9.0,Sunday,1
15195,2017-09-03,2017.0,9.0,Sunday,1
16267,2017-09-03,2017.0,9.0,Sunday,1
35541,2017-09-03,2017.0,9.0,Sunday,1
33887,2017-09-03,2017.0,9.0,Sunday,1
28262,2017-09-03,2017.0,9.0,Sunday,1
38990,2017-09-03,2017.0,9.0,Sunday,1
39336,2017-09-03,2017.0,9.0,Sunday,1
43891,2017-09-03,2017.0,9.0,Sunday,1
37874,2017-09-03,2017.0,9.0,Sunday,1
2904,2017-09-03,2017.0,9.0,Sunday,1
10092,2017-09-03,2017.0,9.0,Sunday,1
29202,2017-09-04,2017.0,9.0,Monday,1
18571,2017-09-04,2017.0,9.0,Monday,1
40980,2017-09-04,2017.0,9.0,Monday,1
18336,2017-09-04,2017.0,9.0,Monday,1
2366,2017-09-04,2017.0,9.0,Monday,1
44274,2017-09-04,2017.0,9.0,Monday,1
31041,2017-09-04,2017.0,9.0,Monday,1
43032,2017-09-04,2017.0,9.0,Monday,1
28305,2017-09-04,2017.0,9.0,Monday,1
44049,2017-09-04,2017.0,9.0,Monday,1
18392,2017-09-04,2017.0,9.0,Monday,1
1632,2017-09-04,2017.0,9.0,Monday,1
41684,2017-09-04,2017.0,9.0,Monday,1
5106,2017-09-04,2017.0,9.0,Monday,1
7381,2017-09-04,2017.0,9.0,Monday,1
16045,2017-09-04,2017.0,9.0,Monday,1
31040,2017-09-04,2017.0,9.0,Monday,1
6435,2017-09-04,2017.0,9.0,Monday,1
26939,2017-09-04,2017.0,9.0,Monday,1
7651,2017-09-04,2017.0,9.0,Monday,1
24416,2017-09-04,2017.0,9.0,Monday,1
14744,2017-09-04,2017.0,9.0,Monday,1
41615,2017-09-04,2017.0,9.0,Monday,1
25995,2017-09-04,2017.0,9.0,Monday,1
46322,2017-09-04,2017.0,9.0,Monday,1
39922,2017-09-04,2017.0,9.0,Monday,1
20143,2017-09-04,2017.0,9.0,Monday,1
13589,2017-09-04,2017.0,9.0,Monday,1
6214,2017-09-04,2017.0,9.0,Monday,1
8744,2017-09-04,2017.0,9.0,Monday,1
8042,2017-09-04,2017.0,9.0,Monday,1
42212,2017-09-04,2017.0,9.0,Monday,1
19262,2017-09-04,2017.0,9.0,Monday,1
26426,2017-09-04,2017.0,9.0,Monday,1
39435,2017-09-04,2017.0,9.0,Monday,1
7752,2017-09-04,2017.0,9.0,Monday,1
2829,2017-09-04,2017.0,9.0,Monday,1
22845,2017-09-04,2017.0,9.0,Monday,1
41020,2017-09-04,2017.0,9.0,Monday,1
31533,2017-09-04,2017.0,9.0,Monday,1
26070,2017-09-04,2017.0,9.0,Monday,1
4142,2017-09-04,2017.0,9.0,Monday,1
31498,2017-09-04,2017.0,9.0,Monday,1
43789,2017-09-04,2017.0,9.0,Monday,1
16567,2017-09-04,2017.0,9.0,Monday,1
990,2017-09-04,2017.0,9.0,Monday,1
10034,2017-09-04,2017.0,9.0,Monday,1
31434,2017-09-04,2017.0,9.0,Monday,1
22011,2017-09-04,2017.0,9.0,Monday,1
14686,2017-09-04,2017.0,9.0,Monday,1
12955,2017-09-04,2017.0,9.0,Monday,1
6287,2017-09-04,2017.0,9.0,Monday,1
29656,2017-09-04,2017.0,9.0,Monday,1
20660,2017-09-04,2017.0,9.0,Monday,1
28063,2017-09-04,2017.0,9.0,Monday,1
15019,2017-09-04,2017.0,9.0,Monday,1
43570,2017-09-04,2017.0,9.0,Monday,1
20,2017-09-04,2017.0,9.0,Monday,1
45811,2017-09-04,2017.0,9.0,Monday,1
24128,2017-09-04,2017.0,9.0,Monday,1
6281,2017-09-04,2017.0,9.0,Monday,1
3109,2017-09-04,2017.0,9.0,Monday,1
40667,2017-09-04,2017.0,9.0,Monday,1
9337,2017-09-04,2017.0,9.0,Monday,1
10907,2017-09-04,2017.0,9.0,Monday,1
42989,2017-09-04,2017.0,9.0,Monday,1
14296,2017-09-04,2017.0,9.0,Monday,1
30329,2017-09-04,2017.0,9.0,Monday,1
39132,2017-09-04,2017.0,9.0,Monday,1
8401,2017-09-04,2017.0,9.0,Monday,1
32726,2017-09-04,2017.0,9.0,Monday,1
15487,2017-09-04,2017.0,9.0,Monday,1
31483,2017-09-04,2017.0,9.0,Monday,1
12562,2017-09-04,2017.0,9.0,Monday,1
36292,2017-09-04,2017.0,9.0,Monday,1
27165,2017-09-04,2017.0,9.0,Monday,1
10629,2017-09-04,2017.0,9.0,Monday,1
1480,2017-09-04,2017.0,9.0,Monday,1
2486,2017-09-04,2017.0,9.0,Monday,1
21382,2017-09-04,2017.0,9.0,Monday,1
20183,2017-09-04,2017.0,9.0,Monday,1
31762,2017-09-04,2017.0,9.0,Monday,1
2065,2017-09-04,2017.0,9.0,Monday,1
18047,2017-09-04,2017.0,9.0,Monday,1
24758,2017-09-04,2017.0,9.0,Monday,1
19604,2017-09-04,2017.0,9.0,Monday,1
31765,2017-09-04,2017.0,9.0,Monday,1
12499,2017-09-05,2017.0,9.0,Tuesday,1
20669,2017-09-05,2017.0,9.0,Tuesday,1
2446,2017-09-05,2017.0,9.0,Tuesday,1
5341,2017-09-05,2017.0,9.0,Tuesday,1
16241,2017-09-05,2017.0,9.0,Tuesday,1
40853,2017-09-05,2017.0,9.0,Tuesday,1
16279,2017-09-05,2017.0,9.0,Tuesday,1
18831,2017-09-05,2017.0,9.0,Tuesday,1
38662,2017-09-05,2017.0,9.0,Tuesday,1
777,2017-09-05,2017.0,9.0,Tuesday,1
22517,2017-09-05,2017.0,9.0,Tuesday,1
27840,2017-09-05,2017.0,9.0,Tuesday,1
14429,2017-09-05,2017.0,9.0,Tuesday,1
11482,2017-09-05,2017.0,9.0,Tuesday,1
32403,2017-09-05,2017.0,9.0,Tuesday,1
40268,2017-09-05,2017.0,9.0,Tuesday,1
17913,2017-09-05,2017.0,9.0,Tuesday,1
25297,2017-09-05,2017.0,9.0,Tuesday,1
8972,2017-09-05,2017.0,9.0,Tuesday,1
11955,2017-09-05,2017.0,9.0,Tuesday,1
12234,2017-09-05,2017.0,9.0,Tuesday,1
26922,2017-09-05,2017.0,9.0,Tuesday,1
17448,2017-09-05,2017.0,9.0,Tuesday,1
41918,2017-09-05,2017.0,9.0,Tuesday,1
29058,2017-09-05,2017.0,9.0,Tuesday,1
41913,2017-09-05,2017.0,9.0,Tuesday,1
6436,2017-09-05,2017.0,9.0,Tuesday,1
19870,2017-09-05,2017.0,9.0,Tuesday,1
30046,2017-09-05,2017.0,9.0,Tuesday,1
7887,2017-09-05,2017.0,9.0,Tuesday,1
10437,2017-09-05,2017.0,9.0,Tuesday,1
38992,2017-09-05,2017.0,9.0,Tuesday,1
17981,2017-09-05,2017.0,9.0,Tuesday,1
162,2017-09-05,2017.0,9.0,Tuesday,1
36086,2017-09-05,2017.0,9.0,Tuesday,1
3111,2017-09-05,2017.0,9.0,Tuesday,1
5500,2017-09-05,2017.0,9.0,Tuesday,1
35929,2017-09-05,2017.0,9.0,Tuesday,1
21693,2017-09-05,2017.0,9.0,Tuesday,1
41856,2017-09-05,2017.0,9.0,Tuesday,1
40486,2017-09-05,2017.0,9.0,Tuesday,1
41191,2017-09-05,2017.0,9.0,Tuesday,1
27233,2017-09-05,2017.0,9.0,Tuesday,1
17446,2017-09-05,2017.0,9.0,Tuesday,1
26373,2017-09-05,2017.0,9.0,Tuesday,1
28447,2017-09-05,2017.0,9.0,Tuesday,1
25824,2017-09-05,2017.0,9.0,Tuesday,1
15500,2017-09-05,2017.0,9.0,Tuesday,1
43299,2017-09-05,2017.0,9.0,Tuesday,1
44168,2017-09-05,2017.0,9.0,Tuesday,1
5747,2017-09-05,2017.0,9.0,Tuesday,1
19779,2017-09-05,2017.0,9.0,Tuesday,1
25389,2017-09-05,2017.0,9.0,Tuesday,1
25119,2017-09-05,2017.0,9.0,Tuesday,1
12057,2017-09-05,2017.0,9.0,Tuesday,1
30832,2017-09-05,2017.0,9.0,Tuesday,1
22244,2017-09-05,2017.0,9.0,Tuesday,1
19119,2017-09-05,2017.0,9.0,Tuesday,1
35681,2017-09-05,2017.0,9.0,Tuesday,1
38173,2017-09-05,2017.0,9.0,Tuesday,1
8909,2017-09-05,2017.0,9.0,Tuesday,1
32733,2017-09-05,2017.0,9.0,Tuesday,1
18708,2017-09-06,2017.0,9.0,Wednesday,1
10400,2017-09-06,2017.0,9.0,Wednesday,1
40345,2017-09-06,2017.0,9.0,Wednesday,1
37276,2017-09-06,2017.0,9.0,Wednesday,1
22704,2017-09-06,2017.0,9.0,Wednesday,1
19918,2017-09-06,2017.0,9.0,Wednesday,1
13575,2017-09-06,2017.0,9.0,Wednesday,1
26759,2017-09-06,2017.0,9.0,Wednesday,1
7348,2017-09-06,2017.0,9.0,Wednesday,1
2418,2017-09-06,2017.0,9.0,Wednesday,1
5801,2017-09-06,2017.0,9.0,Wednesday,1
29577,2017-09-06,2017.0,9.0,Wednesday,1
44357,2017-09-06,2017.0,9.0,Wednesday,1
12904,2017-09-06,2017.0,9.0,Wednesday,1
14192,2017-09-06,2017.0,9.0,Wednesday,1
31725,2017-09-06,2017.0,9.0,Wednesday,1
10115,2017-09-06,2017.0,9.0,Wednesday,1
14674,2017-09-06,2017.0,9.0,Wednesday,1
27857,2017-09-06,2017.0,9.0,Wednesday,1
12007,2017-09-06,2017.0,9.0,Wednesday,1
44551,2017-09-06,2017.0,9.0,Wednesday,1
9265,2017-09-06,2017.0,9.0,Wednesday,1
23260,2017-09-06,2017.0,9.0,Wednesday,1
9970,2017-09-06,2017.0,9.0,Wednesday,1
45480,2017-09-06,2017.0,9.0,Wednesday,1
36722,2017-09-06,2017.0,9.0,Wednesday,1
23017,2017-09-06,2017.0,9.0,Wednesday,1
26202,2017-09-06,2017.0,9.0,Wednesday,1
24061,2017-09-06,2017.0,9.0,Wednesday,1
3378,2017-09-06,2017.0,9.0,Wednesday,1
19807,2017-09-06,2017.0,9.0,Wednesday,1
26367,2017-09-06,2017.0,9.0,Wednesday,1
6061,2017-09-06,2017.0,9.0,Wednesday,1
41093,2017-09-06,2017.0,9.0,Wednesday,1
8793,2017-09-06,2017.0,9.0,Wednesday,1
41604,2017-09-06,2017.0,9.0,Wednesday,1
28024,2017-09-06,2017.0,9.0,Wednesday,1
20828,2017-09-06,2017.0,9.0,Wednesday,1
6033,2017-09-06,2017.0,9.0,Wednesday,1
42777,2017-09-06,2017.0,9.0,Wednesday,1
10625,2017-09-06,2017.0,9.0,Wednesday,1
8271,2017-09-06,2017.0,9.0,Wednesday,1
8023,2017-09-06,2017.0,9.0,Wednesday,1
22073,2017-09-06,2017.0,9.0,Wednesday,1
33303,2017-09-06,2017.0,9.0,Wednesday,1
2580,2017-09-06,2017.0,9.0,Wednesday,1
3299,2017-09-06,2017.0,9.0,Wednesday,1
293,2017-09-06,2017.0,9.0,Wednesday,1
45027,2017-09-06,2017.0,9.0,Wednesday,1
36579,2017-09-06,2017.0,9.0,Wednesday,1
5152,2017-09-06,2017.0,9.0,Wednesday,1
14071,2017-09-06,2017.0,9.0,Wednesday,1
34011,2017-09-06,2017.0,9.0,Wednesday,1
27457,2017-09-06,2017.0,9.0,Wednesday,1
12217,2017-09-06,2017.0,9.0,Wednesday,1
1272,2017-09-06,2017.0,9.0,Wednesday,1
14497,2017-09-06,2017.0,9.0,Wednesday,1
11393,2017-09-06,2017.0,9.0,Wednesday,1
8249,2017-09-06,2017.0,9.0,Wednesday,1
20180,2017-09-06,2017.0,9.0,Wednesday,1
32769,2017-09-07,2017.0,9.0,Thursday,1
2434,2017-09-07,2017.0,9.0,Thursday,1
40795,2017-09-07,2017.0,9.0,Thursday,1
14999,2017-09-07,2017.0,9.0,Thursday,1
25905,2017-09-07,2017.0,9.0,Thursday,1
33049,2017-09-07,2017.0,9.0,Thursday,1
7629,2017-09-07,2017.0,9.0,Thursday,1
3769,2017-09-07,2017.0,9.0,Thursday,1
1475,2017-09-07,2017.0,9.0,Thursday,1
8555,2017-09-07,2017.0,9.0,Thursday,1
23080,2017-09-07,2017.0,9.0,Thursday,1
19176,2017-09-07,2017.0,9.0,Thursday,1
19184,2017-09-07,2017.0,9.0,Thursday,1
12758,2017-09-07,2017.0,9.0,Thursday,1
1518,2017-09-07,2017.0,9.0,Thursday,1
40568,2017-09-07,2017.0,9.0,Thursday,1
39698,2017-09-07,2017.0,9.0,Thursday,1
34693,2017-09-07,2017.0,9.0,Thursday,1
8596,2017-09-07,2017.0,9.0,Thursday,1
28298,2017-09-07,2017.0,9.0,Thursday,1
32530,2017-09-07,2017.0,9.0,Thursday,1
12554,2017-09-07,2017.0,9.0,Thursday,1
10894,2017-09-07,2017.0,9.0,Thursday,1
18842,2017-09-07,2017.0,9.0,Thursday,1
32675,2017-09-07,2017.0,9.0,Thursday,1
23496,2017-09-07,2017.0,9.0,Thursday,1
41618,2017-09-07,2017.0,9.0,Thursday,1
16278,2017-09-07,2017.0,9.0,Thursday,1
35437,2017-09-07,2017.0,9.0,Thursday,1
136,2017-09-07,2017.0,9.0,Thursday,1
43647,2017-09-07,2017.0,9.0,Thursday,1
7935,2017-09-07,2017.0,9.0,Thursday,1
41549,2017-09-07,2017.0,9.0,Thursday,1
40100,2017-09-07,2017.0,9.0,Thursday,1
18107,2017-09-07,2017.0,9.0,Thursday,1
16334,2017-09-07,2017.0,9.0,Thursday,1
11810,2017-09-07,2017.0,9.0,Thursday,1
12348,2017-09-07,2017.0,9.0,Thursday,1
26904,2017-09-07,2017.0,9.0,Thursday,1
31504,2017-09-07,2017.0,9.0,Thursday,1
39448,2017-09-07,2017.0,9.0,Thursday,1
6546,2017-09-07,2017.0,9.0,Thursday,1
14378,2017-09-07,2017.0,9.0,Thursday,1
35930,2017-09-07,2017.0,9.0,Thursday,1
18547,2017-09-07,2017.0,9.0,Thursday,1
41515,2017-09-07,2017.0,9.0,Thursday,1
1919,2017-09-07,2017.0,9.0,Thursday,1
2111,2017-09-07,2017.0,9.0,Thursday,1
35372,2017-09-07,2017.0,9.0,Thursday,1
9799,2017-09-07,2017.0,9.0,Thursday,1
2267,2017-09-07,2017.0,9.0,Thursday,1
31164,2017-09-07,2017.0,9.0,Thursday,1
29988,2017-09-07,2017.0,9.0,Thursday,1
35886,2017-09-07,2017.0,9.0,Thursday,1
30739,2017-09-07,2017.0,9.0,Thursday,1
36436,2017-09-07,2017.0,9.0,Thursday,1
8383,2017-09-07,2017.0,9.0,Thursday,1
18048,2017-09-07,2017.0,9.0,Thursday,1
35384,2017-09-07,2017.0,9.0,Thursday,1
18628,2017-09-07,2017.0,9.0,Thursday,1
44333,2017-09-07,2017.0,9.0,Thursday,1
33288,2017-09-07,2017.0,9.0,Thursday,1
16477,2017-09-07,2017.0,9.0,Thursday,1
42099,2017-09-07,2017.0,9.0,Thursday,1
41815,2017-09-07,2017.0,9.0,Thursday,1
13628,2017-09-08,2017.0,9.0,Friday,1
41171,2017-09-08,2017.0,9.0,Friday,1
13636,2017-09-08,2017.0,9.0,Friday,1
46559,2017-09-08,2017.0,9.0,Friday,1
5059,2017-09-08,2017.0,9.0,Friday,1
37765,2017-09-08,2017.0,9.0,Friday,1
36171,2017-09-08,2017.0,9.0,Friday,1
30298,2017-09-08,2017.0,9.0,Friday,1
27417,2017-09-08,2017.0,9.0,Friday,1
36652,2017-09-08,2017.0,9.0,Friday,1
29139,2017-09-08,2017.0,9.0,Friday,1
2278,2017-09-08,2017.0,9.0,Friday,1
42511,2017-09-08,2017.0,9.0,Friday,1
43977,2017-09-08,2017.0,9.0,Friday,1
22460,2017-09-08,2017.0,9.0,Friday,1
46436,2017-09-08,2017.0,9.0,Friday,1
26599,2017-09-08,2017.0,9.0,Friday,1
12281,2017-09-08,2017.0,9.0,Friday,1
13511,2017-09-08,2017.0,9.0,Friday,1
6778,2017-09-08,2017.0,9.0,Friday,1
25744,2017-09-08,2017.0,9.0,Friday,1
40456,2017-09-08,2017.0,9.0,Friday,1
46516,2017-09-08,2017.0,9.0,Friday,1
36344,2017-09-08,2017.0,9.0,Friday,1
27324,2017-09-08,2017.0,9.0,Friday,1
11159,2017-09-08,2017.0,9.0,Friday,1
13453,2017-09-08,2017.0,9.0,Friday,1
28307,2017-09-08,2017.0,9.0,Friday,1
33333,2017-09-08,2017.0,9.0,Friday,1
24431,2017-09-08,2017.0,9.0,Friday,1
37890,2017-09-08,2017.0,9.0,Friday,1
22274,2017-09-08,2017.0,9.0,Friday,1
19072,2017-09-08,2017.0,9.0,Friday,1
35316,2017-09-08,2017.0,9.0,Friday,1
8938,2017-09-08,2017.0,9.0,Friday,1
21904,2017-09-08,2017.0,9.0,Friday,1
39036,2017-09-08,2017.0,9.0,Friday,1
38513,2017-09-08,2017.0,9.0,Friday,1
5769,2017-09-08,2017.0,9.0,Friday,1
11329,2017-09-08,2017.0,9.0,Friday,1
5179,2017-09-08,2017.0,9.0,Friday,1
2489,2017-09-08,2017.0,9.0,Friday,1
28846,2017-09-08,2017.0,9.0,Friday,1
32109,2017-09-08,2017.0,9.0,Friday,1
14532,2017-09-08,2017.0,9.0,Friday,1
39319,2017-09-08,2017.0,9.0,Friday,1
43557,2017-09-08,2017.0,9.0,Friday,1
5090,2017-09-08,2017.0,9.0,Friday,1
45421,2017-09-08,2017.0,9.0,Friday,1
16651,2017-09-08,2017.0,9.0,Friday,1
18543,2017-09-08,2017.0,9.0,Friday,1
425,2017-09-08,2017.0,9.0,Friday,1
34330,2017-09-08,2017.0,9.0,Friday,1
22971,2017-09-08,2017.0,9.0,Friday,1
4050,2017-09-08,2017.0,9.0,Friday,1
32702,2017-09-08,2017.0,9.0,Friday,1
13697,2017-09-08,2017.0,9.0,Friday,1
4903,2017-09-08,2017.0,9.0,Friday,1
41225,2017-09-08,2017.0,9.0,Friday,1
24665,2017-09-08,2017.0,9.0,Friday,1
9758,2017-09-08,2017.0,9.0,Friday,1
6661,2017-09-08,2017.0,9.0,Friday,1
3066,2017-09-08,2017.0,9.0,Friday,1
31139,2017-09-08,2017.0,9.0,Friday,1
36599,2017-09-08,2017.0,9.0,Friday,1
41518,2017-09-08,2017.0,9.0,Friday,1
5658,2017-09-08,2017.0,9.0,Friday,1
24203,2017-09-08,2017.0,9.0,Friday,1
10441,2017-09-08,2017.0,9.0,Friday,1
11859,2017-09-08,2017.0,9.0,Friday,1
40956,2017-09-08,2017.0,9.0,Friday,1
20566,2017-09-08,2017.0,9.0,Friday,1
29424,2017-09-08,2017.0,9.0,Friday,1
7710,2017-09-08,2017.0,9.0,Friday,1
17698,2017-09-08,2017.0,9.0,Friday,1
13076,2017-09-08,2017.0,9.0,Friday,1
21111,2017-09-08,2017.0,9.0,Friday,1
30036,2017-09-08,2017.0,9.0,Friday,1
5347,2017-09-08,2017.0,9.0,Friday,1
43762,2017-09-08,2017.0,9.0,Friday,1
25064,2017-09-08,2017.0,9.0,Friday,1
3839,2017-09-08,2017.0,9.0,Friday,1
26093,2017-09-08,2017.0,9.0,Friday,1
13364,2017-09-08,2017.0,9.0,Friday,1
7464,2017-09-08,2017.0,9.0,Friday,1
34709,2017-09-08,2017.0,9.0,Friday,1
1727,2017-09-08,2017.0,9.0,Friday,1
28744,2017-09-08,2017.0,9.0,Friday,1
39976,2017-09-08,2017.0,9.0,Friday,1
10434,2017-09-08,2017.0,9.0,Friday,1
25368,2017-09-08,2017.0,9.0,Friday,1
8119,2017-09-08,2017.0,9.0,Friday,1
29119,2017-09-08,2017.0,9.0,Friday,1
10731,2017-09-08,2017.0,9.0,Friday,1
20425,2017-09-09,2017.0,9.0,Saturday,1
35267,2017-09-09,2017.0,9.0,Saturday,1
16721,2017-09-09,2017.0,9.0,Saturday,1
38941,2017-09-09,2017.0,9.0,Saturday,1
34264,2017-09-09,2017.0,9.0,Saturday,1
28635,2017-09-09,2017.0,9.0,Saturday,1
14033,2017-09-09,2017.0,9.0,Saturday,1
17826,2017-09-09,2017.0,9.0,Saturday,1
25520,2017-09-09,2017.0,9.0,Saturday,1
35415,2017-09-09,2017.0,9.0,Saturday,1
6463,2017-09-09,2017.0,9.0,Saturday,1
17480,2017-09-09,2017.0,9.0,Saturday,1
6339,2017-09-09,2017.0,9.0,Saturday,1
19845,2017-09-09,2017.0,9.0,Saturday,1
23044,2017-09-09,2017.0,9.0,Saturday,1
42255,2017-09-09,2017.0,9.0,Saturday,1
26997,2017-09-09,2017.0,9.0,Saturday,1
36861,2017-09-09,2017.0,9.0,Saturday,1
23000,2017-09-09,2017.0,9.0,Saturday,1
36524,2017-09-09,2017.0,9.0,Saturday,1
24722,2017-09-09,2017.0,9.0,Saturday,1
9725,2017-09-09,2017.0,9.0,Saturday,1
1668,2017-09-09,2017.0,9.0,Saturday,1
4990,2017-09-09,2017.0,9.0,Saturday,1
10535,2017-09-09,2017.0,9.0,Saturday,1
9582,2017-09-09,2017.0,9.0,Saturday,1
20167,2017-09-09,2017.0,9.0,Saturday,1
22976,2017-09-09,2017.0,9.0,Saturday,1
8288,2017-09-09,2017.0,9.0,Saturday,1
28231,2017-09-09,2017.0,9.0,Saturday,1
35275,2017-09-09,2017.0,9.0,Saturday,1
41951,2017-09-09,2017.0,9.0,Saturday,1
2373,2017-09-09,2017.0,9.0,Saturday,1
38636,2017-09-09,2017.0,9.0,Saturday,1
5375,2017-09-09,2017.0,9.0,Saturday,1
16873,2017-09-09,2017.0,9.0,Saturday,1
36852,2017-09-09,2017.0,9.0,Saturday,1
20319,2017-09-09,2017.0,9.0,Saturday,1
45921,2017-09-09,2017.0,9.0,Saturday,1
23951,2017-09-09,2017.0,9.0,Saturday,1
36763,2017-09-09,2017.0,9.0,Saturday,1
28400,2017-09-09,2017.0,9.0,Saturday,1
27135,2017-09-09,2017.0,9.0,Saturday,1
19533,2017-09-09,2017.0,9.0,Saturday,1
7638,2017-09-09,2017.0,9.0,Saturday,1
14170,2017-09-09,2017.0,9.0,Saturday,1
32987,2017-09-09,2017.0,9.0,Saturday,1
5552,2017-09-09,2017.0,9.0,Saturday,1
2105,2017-09-09,2017.0,9.0,Saturday,1
5009,2017-09-09,2017.0,9.0,Saturday,1
40470,2017-09-09,2017.0,9.0,Saturday,1
37767,2017-09-09,2017.0,9.0,Saturday,1
17751,2017-09-09,2017.0,9.0,Saturday,1
41026,2017-09-09,2017.0,9.0,Saturday,1
11827,2017-09-09,2017.0,9.0,Saturday,1
31568,2017-09-09,2017.0,9.0,Saturday,1
25077,2017-09-09,2017.0,9.0,Saturday,1
45232,2017-09-09,2017.0,9.0,Saturday,1
35647,2017-09-09,2017.0,9.0,Saturday,1
45828,2017-09-09,2017.0,9.0,Saturday,1
