,Date,year,Month,Weak,Count
18878,2016-06-03,2016,6,Friday,25
20872,2016-06-03,2016,6,Friday,25
361,2016-06-03,2016,6,Friday,25
14822,2016-06-03,2016,6,Friday,25
11537,2016-06-04,2016,6,Saturday,68
3482,2016-06-04,2016,6,Saturday,68
29147,2016-06-04,2016,6,Saturday,68
577,2016-06-04,2016,6,Saturday,68
20480,2016-06-04,2016,6,Saturday,68
9590,2016-06-04,2016,6,Saturday,68
11188,2016-06-04,2016,6,Saturday,68
14040,2016-06-04,2016,6,Saturday,68
6757,2016-06-04,2016,6,Saturday,68
2432,2016-06-04,2016,6,Saturday,68
8077,2016-06-04,2016,6,Saturday,68
7792,2016-06-04,2016,6,Saturday,68
6548,2016-06-04,2016,6,Saturday,68
30301,2016-06-04,2016,6,Saturday,68
24729,2016-06-04,2016,6,Saturday,68
27254,2016-06-04,2016,6,Saturday,68
21838,2016-06-04,2016,6,Saturday,68
4977,2016-06-04,2016,6,Saturday,68
28074,2016-06-04,2016,6,Saturday,68
10550,2016-06-04,2016,6,Saturday,68
6074,2016-06-04,2016,6,Saturday,68
12753,2016-06-04,2016,6,Saturday,68
11275,2016-06-04,2016,6,Saturday,68
22433,2016-06-04,2016,6,Saturday,68
21081,2016-06-04,2016,6,Saturday,68
30831,2016-06-04,2016,6,Saturday,68
3330,2016-06-04,2016,6,Saturday,68
12641,2016-06-04,2016,6,Saturday,68
14056,2016-06-04,2016,6,Saturday,68
19280,2016-06-04,2016,6,Saturday,68
23750,2016-06-04,2016,6,Saturday,68
21181,2016-06-04,2016,6,Saturday,68
7575,2016-06-04,2016,6,Saturday,68
1568,2016-06-04,2016,6,Saturday,68
1579,2016-06-04,2016,6,Saturday,68
20845,2016-06-04,2016,6,Saturday,68
13225,2016-06-04,2016,6,Saturday,68
13339,2016-06-04,2016,6,Saturday,68
1710,2016-06-04,2016,6,Saturday,68
741,2016-06-04,2016,6,Saturday,68
10237,2016-06-04,2016,6,Saturday,68
24211,2016-06-04,2016,6,Saturday,68
23356,2016-06-04,2016,6,Saturday,68
1894,2016-06-04,2016,6,Saturday,68
596,2016-06-04,2016,6,Saturday,68
5310,2016-06-04,2016,6,Saturday,68
29854,2016-06-04,2016,6,Saturday,68
7263,2016-06-04,2016,6,Saturday,68
25558,2016-06-04,2016,6,Saturday,68
23946,2016-06-04,2016,6,Saturday,68
29118,2016-06-04,2016,6,Saturday,68
28299,2016-06-04,2016,6,Saturday,68
15362,2016-06-04,2016,6,Saturday,68
21166,2016-06-04,2016,6,Saturday,68
27699,2016-06-04,2016,6,Saturday,68
22744,2016-06-04,2016,6,Saturday,68
6188,2016-06-04,2016,6,Saturday,68
5972,2016-06-04,2016,6,Saturday,68
9507,2016-06-04,2016,6,Saturday,68
1274,2016-06-04,2016,6,Saturday,68
3288,2016-06-04,2016,6,Saturday,68
5837,2016-06-04,2016,6,Saturday,68
2653,2016-06-04,2016,6,Saturday,68
27296,2016-06-04,2016,6,Saturday,68
26427,2016-06-04,2016,6,Saturday,68
4611,2016-06-04,2016,6,Saturday,68
30383,2016-06-04,2016,6,Saturday,68
6284,2016-06-04,2016,6,Saturday,68
23325,2016-06-05,2016,6,Sunday,57
27233,2016-06-05,2016,6,Sunday,57
29940,2016-06-05,2016,6,Sunday,57
26772,2016-06-05,2016,6,Sunday,57
23087,2016-06-05,2016,6,Sunday,57
5318,2016-06-05,2016,6,Sunday,57
3802,2016-06-05,2016,6,Sunday,57
29087,2016-06-05,2016,6,Sunday,57
15673,2016-06-05,2016,6,Sunday,57
6872,2016-06-05,2016,6,Sunday,57
22240,2016-06-05,2016,6,Sunday,57
25198,2016-06-05,2016,6,Sunday,57
3213,2016-06-05,2016,6,Sunday,57
12494,2016-06-05,2016,6,Sunday,57
4029,2016-06-05,2016,6,Sunday,57
17945,2016-06-05,2016,6,Sunday,57
10223,2016-06-05,2016,6,Sunday,57
19938,2016-06-05,2016,6,Sunday,57
23211,2016-06-05,2016,6,Sunday,57
7737,2016-06-05,2016,6,Sunday,57
18471,2016-06-05,2016,6,Sunday,57
20113,2016-06-05,2016,6,Sunday,57
23752,2016-06-05,2016,6,Sunday,57
9958,2016-06-05,2016,6,Sunday,57
28593,2016-06-05,2016,6,Sunday,57
30881,2016-06-05,2016,6,Sunday,57
17713,2016-06-05,2016,6,Sunday,57
13291,2016-06-05,2016,6,Sunday,57
21543,2016-06-05,2016,6,Sunday,57
14381,2016-06-05,2016,6,Sunday,57
8425,2016-06-05,2016,6,Sunday,57
20862,2016-06-05,2016,6,Sunday,57
28440,2016-06-05,2016,6,Sunday,57
5890,2016-06-05,2016,6,Sunday,57
19564,2016-06-05,2016,6,Sunday,57
11338,2016-06-05,2016,6,Sunday,57
13137,2016-06-05,2016,6,Sunday,57
23358,2016-06-05,2016,6,Sunday,57
7123,2016-06-05,2016,6,Sunday,57
3760,2016-06-05,2016,6,Sunday,57
7661,2016-06-05,2016,6,Sunday,57
14878,2016-06-05,2016,6,Sunday,57
14976,2016-06-05,2016,6,Sunday,57
9850,2016-06-05,2016,6,Sunday,57
28116,2016-06-05,2016,6,Sunday,57
5072,2016-06-05,2016,6,Sunday,57
28756,2016-06-05,2016,6,Sunday,57
29874,2016-06-05,2016,6,Sunday,57
17185,2016-06-05,2016,6,Sunday,57
2784,2016-06-05,2016,6,Sunday,57
8432,2016-06-05,2016,6,Sunday,57
31118,2016-06-05,2016,6,Sunday,57
29500,2016-06-05,2016,6,Sunday,57
28632,2016-06-05,2016,6,Sunday,57
24604,2016-06-05,2016,6,Sunday,57
24711,2016-06-05,2016,6,Sunday,57
29879,2016-06-05,2016,6,Sunday,57
28753,2016-06-06,2016,6,Monday,46
23857,2016-06-06,2016,6,Monday,46
16679,2016-06-06,2016,6,Monday,46
20951,2016-06-06,2016,6,Monday,46
4252,2016-06-06,2016,6,Monday,46
8576,2016-06-06,2016,6,Monday,46
12273,2016-06-06,2016,6,Monday,46
9489,2016-06-06,2016,6,Monday,46
19277,2016-06-06,2016,6,Monday,46
18374,2016-06-06,2016,6,Monday,46
16500,2016-06-06,2016,6,Monday,46
6319,2016-06-06,2016,6,Monday,46
12287,2016-06-06,2016,6,Monday,46
1038,2016-06-06,2016,6,Monday,46
4451,2016-06-06,2016,6,Monday,46
5267,2016-06-06,2016,6,Monday,46
23445,2016-06-06,2016,6,Monday,46
12504,2016-06-06,2016,6,Monday,46
1734,2016-06-06,2016,6,Monday,46
9455,2016-06-06,2016,6,Monday,46
24737,2016-06-06,2016,6,Monday,46
4059,2016-06-06,2016,6,Monday,46
23699,2016-06-06,2016,6,Monday,46
7896,2016-06-06,2016,6,Monday,46
13973,2016-06-06,2016,6,Monday,46
15947,2016-06-06,2016,6,Monday,46
18192,2016-06-06,2016,6,Monday,46
11515,2016-06-06,2016,6,Monday,46
24184,2016-06-06,2016,6,Monday,46
10386,2016-06-06,2016,6,Monday,46
26941,2016-06-06,2016,6,Monday,46
16129,2016-06-06,2016,6,Monday,46
13243,2016-06-06,2016,6,Monday,46
28259,2016-06-06,2016,6,Monday,46
20204,2016-06-06,2016,6,Monday,46
26879,2016-06-06,2016,6,Monday,46
10445,2016-06-06,2016,6,Monday,46
22626,2016-06-06,2016,6,Monday,46
10815,2016-06-06,2016,6,Monday,46
27608,2016-06-06,2016,6,Monday,46
18504,2016-06-06,2016,6,Monday,46
5348,2016-06-06,2016,6,Monday,46
13200,2016-06-06,2016,6,Monday,46
8899,2016-06-06,2016,6,Monday,46
30255,2016-06-06,2016,6,Monday,46
10549,2016-06-06,2016,6,Monday,46
3282,2016-06-07,2016,6,Tuesday,17
15211,2016-06-07,2016,6,Tuesday,17
3961,2016-06-07,2016,6,Tuesday,17
11647,2016-06-07,2016,6,Tuesday,17
8775,2016-06-07,2016,6,Tuesday,17
4927,2016-06-07,2016,6,Tuesday,17
5506,2016-06-07,2016,6,Tuesday,17
8471,2016-06-07,2016,6,Tuesday,17
6184,2016-06-07,2016,6,Tuesday,17
13519,2016-06-07,2016,6,Tuesday,17
1045,2016-06-07,2016,6,Tuesday,17
16838,2016-06-07,2016,6,Tuesday,17
30747,2016-06-07,2016,6,Tuesday,17
23243,2016-06-07,2016,6,Tuesday,17
16832,2016-06-07,2016,6,Tuesday,17
22465,2016-06-07,2016,6,Tuesday,17
16284,2016-06-07,2016,6,Tuesday,17
2361,2016-06-08,2016,6,Wednesday,25
16143,2016-06-08,2016,6,Wednesday,25
14652,2016-06-08,2016,6,Wednesday,25
12631,2016-06-08,2016,6,Wednesday,25
3593,2016-06-08,2016,6,Wednesday,25
13680,2016-06-08,2016,6,Wednesday,25
5992,2016-06-08,2016,6,Wednesday,25
24702,2016-06-08,2016,6,Wednesday,25
1080,2016-06-08,2016,6,Wednesday,25
4796,2016-06-08,2016,6,Wednesday,25
17581,2016-06-08,2016,6,Wednesday,25
6777,2016-06-08,2016,6,Wednesday,25
25798,2016-06-08,2016,6,Wednesday,25
1657,2016-06-08,2016,6,Wednesday,25
8306,2016-06-08,2016,6,Wednesday,25
6207,2016-06-08,2016,6,Wednesday,25
30989,2016-06-08,2016,6,Wednesday,25
30988,2016-06-08,2016,6,Wednesday,25
25154,2016-06-08,2016,6,Wednesday,25
6674,2016-06-08,2016,6,Wednesday,25
21564,2016-06-08,2016,6,Wednesday,25
5954,2016-06-08,2016,6,Wednesday,25
30924,2016-06-08,2016,6,Wednesday,25
14612,2016-06-08,2016,6,Wednesday,25
4452,2016-06-08,2016,6,Wednesday,25
3537,2016-06-09,2016,6,Thursday,29
12369,2016-06-09,2016,6,Thursday,29
9704,2016-06-09,2016,6,Thursday,29
10358,2016-06-09,2016,6,Thursday,29
23342,2016-06-09,2016,6,Thursday,29
27929,2016-06-09,2016,6,Thursday,29
21944,2016-06-09,2016,6,Thursday,29
28006,2016-06-09,2016,6,Thursday,29
27927,2016-06-09,2016,6,Thursday,29
15597,2016-06-09,2016,6,Thursday,29
24433,2016-06-09,2016,6,Thursday,29
7480,2016-06-09,2016,6,Thursday,29
24725,2016-06-09,2016,6,Thursday,29
26596,2016-06-09,2016,6,Thursday,29
2464,2016-06-09,2016,6,Thursday,29
19935,2016-06-09,2016,6,Thursday,29
30179,2016-06-09,2016,6,Thursday,29
10490,2016-06-09,2016,6,Thursday,29
14963,2016-06-09,2016,6,Thursday,29
21206,2016-06-09,2016,6,Thursday,29
14733,2016-06-09,2016,6,Thursday,29
7845,2016-06-09,2016,6,Thursday,29
2891,2016-06-09,2016,6,Thursday,29
22619,2016-06-09,2016,6,Thursday,29
16333,2016-06-09,2016,6,Thursday,29
11146,2016-06-09,2016,6,Thursday,29
5198,2016-06-09,2016,6,Thursday,29
14848,2016-06-09,2016,6,Thursday,29
11284,2016-06-09,2016,6,Thursday,29
4555,2016-06-10,2016,6,Friday,41
7728,2016-06-10,2016,6,Friday,41
28959,2016-06-10,2016,6,Friday,41
19196,2016-06-10,2016,6,Friday,41
19639,2016-06-10,2016,6,Friday,41
25646,2016-06-10,2016,6,Friday,41
1932,2016-06-10,2016,6,Friday,41
1404,2016-06-10,2016,6,Friday,41
3702,2016-06-10,2016,6,Friday,41
10851,2016-06-10,2016,6,Friday,41
16790,2016-06-10,2016,6,Friday,41
25293,2016-06-10,2016,6,Friday,41
1578,2016-06-10,2016,6,Friday,41
11556,2016-06-10,2016,6,Friday,41
28904,2016-06-10,2016,6,Friday,41
22372,2016-06-10,2016,6,Friday,41
17473,2016-06-10,2016,6,Friday,41
3405,2016-06-10,2016,6,Friday,41
30582,2016-06-10,2016,6,Friday,41
16599,2016-06-10,2016,6,Friday,41
1092,2016-06-10,2016,6,Friday,41
15885,2016-06-10,2016,6,Friday,41
21135,2016-06-10,2016,6,Friday,41
1126,2016-06-10,2016,6,Friday,41
7833,2016-06-10,2016,6,Friday,41
13820,2016-06-10,2016,6,Friday,41
4264,2016-06-10,2016,6,Friday,41
27055,2016-06-10,2016,6,Friday,41
15668,2016-06-10,2016,6,Friday,41
27521,2016-06-10,2016,6,Friday,41
26740,2016-06-10,2016,6,Friday,41
12920,2016-06-10,2016,6,Friday,41
11873,2016-06-10,2016,6,Friday,41
5091,2016-06-10,2016,6,Friday,41
20369,2016-06-10,2016,6,Friday,41
7759,2016-06-10,2016,6,Friday,41
15127,2016-06-10,2016,6,Friday,41
3140,2016-06-10,2016,6,Friday,41
8962,2016-06-10,2016,6,Friday,41
19520,2016-06-10,2016,6,Friday,41
12274,2016-06-10,2016,6,Friday,41
2342,2016-06-11,2016,6,Saturday,46
29614,2016-06-11,2016,6,Saturday,46
23473,2016-06-11,2016,6,Saturday,46
4923,2016-06-11,2016,6,Saturday,46
14177,2016-06-11,2016,6,Saturday,46
16064,2016-06-11,2016,6,Saturday,46
20996,2016-06-11,2016,6,Saturday,46
20447,2016-06-11,2016,6,Saturday,46
15996,2016-06-11,2016,6,Saturday,46
8126,2016-06-11,2016,6,Saturday,46
20849,2016-06-11,2016,6,Saturday,46
17607,2016-06-11,2016,6,Saturday,46
25860,2016-06-11,2016,6,Saturday,46
17313,2016-06-11,2016,6,Saturday,46
16681,2016-06-11,2016,6,Saturday,46
29608,2016-06-11,2016,6,Saturday,46
27094,2016-06-11,2016,6,Saturday,46
26285,2016-06-11,2016,6,Saturday,46
26294,2016-06-11,2016,6,Saturday,46
25871,2016-06-11,2016,6,Saturday,46
15522,2016-06-11,2016,6,Saturday,46
13562,2016-06-11,2016,6,Saturday,46
17552,2016-06-11,2016,6,Saturday,46
7483,2016-06-11,2016,6,Saturday,46
7854,2016-06-11,2016,6,Saturday,46
10084,2016-06-11,2016,6,Saturday,46
11636,2016-06-11,2016,6,Saturday,46
1976,2016-06-11,2016,6,Saturday,46
26277,2016-06-11,2016,6,Saturday,46
22739,2016-06-11,2016,6,Saturday,46
23400,2016-06-11,2016,6,Saturday,46
1156,2016-06-11,2016,6,Saturday,46
21266,2016-06-11,2016,6,Saturday,46
9187,2016-06-11,2016,6,Saturday,46
7766,2016-06-11,2016,6,Saturday,46
1838,2016-06-11,2016,6,Saturday,46
29263,2016-06-11,2016,6,Saturday,46
2431,2016-06-11,2016,6,Saturday,46
2526,2016-06-11,2016,6,Saturday,46
20095,2016-06-11,2016,6,Saturday,46
14345,2016-06-11,2016,6,Saturday,46
21905,2016-06-11,2016,6,Saturday,46
12233,2016-06-11,2016,6,Saturday,46
29490,2016-06-11,2016,6,Saturday,46
170,2016-06-11,2016,6,Saturday,46
14538,2016-06-11,2016,6,Saturday,46
13308,2016-06-12,2016,6,Sunday,44
24635,2016-06-12,2016,6,Sunday,44
9075,2016-06-12,2016,6,Sunday,44
17081,2016-06-12,2016,6,Sunday,44
5524,2016-06-12,2016,6,Sunday,44
22615,2016-06-12,2016,6,Sunday,44
10724,2016-06-12,2016,6,Sunday,44
7154,2016-06-12,2016,6,Sunday,44
1844,2016-06-12,2016,6,Sunday,44
22478,2016-06-12,2016,6,Sunday,44
4844,2016-06-12,2016,6,Sunday,44
18239,2016-06-12,2016,6,Sunday,44
15640,2016-06-12,2016,6,Sunday,44
865,2016-06-12,2016,6,Sunday,44
16225,2016-06-12,2016,6,Sunday,44
25741,2016-06-12,2016,6,Sunday,44
24591,2016-06-12,2016,6,Sunday,44
27275,2016-06-12,2016,6,Sunday,44
1697,2016-06-12,2016,6,Sunday,44
4422,2016-06-12,2016,6,Sunday,44
2083,2016-06-12,2016,6,Sunday,44
27448,2016-06-12,2016,6,Sunday,44
11059,2016-06-12,2016,6,Sunday,44
7368,2016-06-12,2016,6,Sunday,44
25219,2016-06-12,2016,6,Sunday,44
30184,2016-06-12,2016,6,Sunday,44
29197,2016-06-12,2016,6,Sunday,44
24171,2016-06-12,2016,6,Sunday,44
269,2016-06-12,2016,6,Sunday,44
18655,2016-06-12,2016,6,Sunday,44
5134,2016-06-12,2016,6,Sunday,44
10996,2016-06-12,2016,6,Sunday,44
30797,2016-06-12,2016,6,Sunday,44
16775,2016-06-12,2016,6,Sunday,44
23866,2016-06-12,2016,6,Sunday,44
14372,2016-06-12,2016,6,Sunday,44
2659,2016-06-12,2016,6,Sunday,44
1872,2016-06-12,2016,6,Sunday,44
22716,2016-06-12,2016,6,Sunday,44
21272,2016-06-12,2016,6,Sunday,44
11823,2016-06-12,2016,6,Sunday,44
15591,2016-06-12,2016,6,Sunday,44
25081,2016-06-12,2016,6,Sunday,44
23601,2016-06-12,2016,6,Sunday,44
7106,2016-06-13,2016,6,Monday,38
5224,2016-06-13,2016,6,Monday,38
29138,2016-06-13,2016,6,Monday,38
21632,2016-06-13,2016,6,Monday,38
27883,2016-06-13,2016,6,Monday,38
9594,2016-06-13,2016,6,Monday,38
11736,2016-06-13,2016,6,Monday,38
14654,2016-06-13,2016,6,Monday,38
1174,2016-06-13,2016,6,Monday,38
30473,2016-06-13,2016,6,Monday,38
24674,2016-06-13,2016,6,Monday,38
16113,2016-06-13,2016,6,Monday,38
6149,2016-06-13,2016,6,Monday,38
19780,2016-06-13,2016,6,Monday,38
2230,2016-06-13,2016,6,Monday,38
3677,2016-06-13,2016,6,Monday,38
1182,2016-06-13,2016,6,Monday,38
8527,2016-06-13,2016,6,Monday,38
23216,2016-06-13,2016,6,Monday,38
3988,2016-06-13,2016,6,Monday,38
10454,2016-06-13,2016,6,Monday,38
24731,2016-06-13,2016,6,Monday,38
28328,2016-06-13,2016,6,Monday,38
25806,2016-06-13,2016,6,Monday,38
21604,2016-06-13,2016,6,Monday,38
14314,2016-06-13,2016,6,Monday,38
12384,2016-06-13,2016,6,Monday,38
23353,2016-06-13,2016,6,Monday,38
19847,2016-06-13,2016,6,Monday,38
24643,2016-06-13,2016,6,Monday,38
26589,2016-06-13,2016,6,Monday,38
930,2016-06-13,2016,6,Monday,38
26750,2016-06-13,2016,6,Monday,38
8590,2016-06-13,2016,6,Monday,38
3696,2016-06-13,2016,6,Monday,38
8681,2016-06-13,2016,6,Monday,38
27823,2016-06-13,2016,6,Monday,38
26299,2016-06-13,2016,6,Monday,38
5387,2016-06-14,2016,6,Tuesday,20
12551,2016-06-14,2016,6,Tuesday,20
28754,2016-06-14,2016,6,Tuesday,20
8161,2016-06-14,2016,6,Tuesday,20
30472,2016-06-14,2016,6,Tuesday,20
15526,2016-06-14,2016,6,Tuesday,20
28825,2016-06-14,2016,6,Tuesday,20
27606,2016-06-14,2016,6,Tuesday,20
5703,2016-06-14,2016,6,Tuesday,20
14801,2016-06-14,2016,6,Tuesday,20
24501,2016-06-14,2016,6,Tuesday,20
11552,2016-06-14,2016,6,Tuesday,20
8107,2016-06-14,2016,6,Tuesday,20
27480,2016-06-14,2016,6,Tuesday,20
12337,2016-06-14,2016,6,Tuesday,20
9045,2016-06-14,2016,6,Tuesday,20
27774,2016-06-14,2016,6,Tuesday,20
200,2016-06-14,2016,6,Tuesday,20
8779,2016-06-14,2016,6,Tuesday,20
20871,2016-06-14,2016,6,Tuesday,20
20419,2016-06-15,2016,6,Wednesday,20
5701,2016-06-15,2016,6,Wednesday,20
21603,2016-06-15,2016,6,Wednesday,20
4559,2016-06-15,2016,6,Wednesday,20
19746,2016-06-15,2016,6,Wednesday,20
25022,2016-06-15,2016,6,Wednesday,20
2722,2016-06-15,2016,6,Wednesday,20
7922,2016-06-15,2016,6,Wednesday,20
14999,2016-06-15,2016,6,Wednesday,20
29698,2016-06-15,2016,6,Wednesday,20
16425,2016-06-15,2016,6,Wednesday,20
9426,2016-06-15,2016,6,Wednesday,20
21470,2016-06-15,2016,6,Wednesday,20
10530,2016-06-15,2016,6,Wednesday,20
30617,2016-06-15,2016,6,Wednesday,20
5608,2016-06-15,2016,6,Wednesday,20
17270,2016-06-15,2016,6,Wednesday,20
8206,2016-06-15,2016,6,Wednesday,20
24221,2016-06-15,2016,6,Wednesday,20
5599,2016-06-15,2016,6,Wednesday,20
22254,2016-06-16,2016,6,Thursday,21
3097,2016-06-16,2016,6,Thursday,21
7293,2016-06-16,2016,6,Thursday,21
9651,2016-06-16,2016,6,Thursday,21
16089,2016-06-16,2016,6,Thursday,21
25223,2016-06-16,2016,6,Thursday,21
4626,2016-06-16,2016,6,Thursday,21
11952,2016-06-16,2016,6,Thursday,21
7425,2016-06-16,2016,6,Thursday,21
1260,2016-06-16,2016,6,Thursday,21
24242,2016-06-16,2016,6,Thursday,21
27517,2016-06-16,2016,6,Thursday,21
12173,2016-06-16,2016,6,Thursday,21
22606,2016-06-16,2016,6,Thursday,21
6792,2016-06-16,2016,6,Thursday,21
11628,2016-06-16,2016,6,Thursday,21
6905,2016-06-16,2016,6,Thursday,21
12424,2016-06-16,2016,6,Thursday,21
5668,2016-06-16,2016,6,Thursday,21
12002,2016-06-16,2016,6,Thursday,21
19813,2016-06-16,2016,6,Thursday,21
27101,2016-06-17,2016,6,Friday,38
704,2016-06-17,2016,6,Friday,38
3246,2016-06-17,2016,6,Friday,38
14884,2016-06-17,2016,6,Friday,38
22647,2016-06-17,2016,6,Friday,38
26150,2016-06-17,2016,6,Friday,38
14629,2016-06-17,2016,6,Friday,38
15984,2016-06-17,2016,6,Friday,38
26258,2016-06-17,2016,6,Friday,38
4314,2016-06-17,2016,6,Friday,38
14747,2016-06-17,2016,6,Friday,38
768,2016-06-17,2016,6,Friday,38
11659,2016-06-17,2016,6,Friday,38
30165,2016-06-17,2016,6,Friday,38
29554,2016-06-17,2016,6,Friday,38
455,2016-06-17,2016,6,Friday,38
326,2016-06-17,2016,6,Friday,38
6557,2016-06-17,2016,6,Friday,38
21705,2016-06-17,2016,6,Friday,38
13266,2016-06-17,2016,6,Friday,38
7869,2016-06-17,2016,6,Friday,38
5659,2016-06-17,2016,6,Friday,38
21609,2016-06-17,2016,6,Friday,38
13247,2016-06-17,2016,6,Friday,38
19867,2016-06-17,2016,6,Friday,38
7234,2016-06-17,2016,6,Friday,38
22501,2016-06-17,2016,6,Friday,38
9419,2016-06-17,2016,6,Friday,38
24525,2016-06-17,2016,6,Friday,38
3546,2016-06-17,2016,6,Friday,38
14759,2016-06-17,2016,6,Friday,38
16481,2016-06-17,2016,6,Friday,38
8907,2016-06-17,2016,6,Friday,38
22571,2016-06-17,2016,6,Friday,38
1524,2016-06-17,2016,6,Friday,38
24723,2016-06-17,2016,6,Friday,38
3952,2016-06-17,2016,6,Friday,38
11238,2016-06-17,2016,6,Friday,38
4078,2016-06-18,2016,6,Saturday,39
20502,2016-06-18,2016,6,Saturday,39
13949,2016-06-18,2016,6,Saturday,39
5501,2016-06-18,2016,6,Saturday,39
25245,2016-06-18,2016,6,Saturday,39
14548,2016-06-18,2016,6,Saturday,39
22107,2016-06-18,2016,6,Saturday,39
17219,2016-06-18,2016,6,Saturday,39
29095,2016-06-18,2016,6,Saturday,39
24093,2016-06-18,2016,6,Saturday,39
14416,2016-06-18,2016,6,Saturday,39
24744,2016-06-18,2016,6,Saturday,39
9839,2016-06-18,2016,6,Saturday,39
16411,2016-06-18,2016,6,Saturday,39
22968,2016-06-18,2016,6,Saturday,39
7357,2016-06-18,2016,6,Saturday,39
24647,2016-06-18,2016,6,Saturday,39
4530,2016-06-18,2016,6,Saturday,39
15961,2016-06-18,2016,6,Saturday,39
25764,2016-06-18,2016,6,Saturday,39
20747,2016-06-18,2016,6,Saturday,39
17285,2016-06-18,2016,6,Saturday,39
22786,2016-06-18,2016,6,Saturday,39
16337,2016-06-18,2016,6,Saturday,39
18184,2016-06-18,2016,6,Saturday,39
8127,2016-06-18,2016,6,Saturday,39
6001,2016-06-18,2016,6,Saturday,39
11830,2016-06-18,2016,6,Saturday,39
27701,2016-06-18,2016,6,Saturday,39
14614,2016-06-18,2016,6,Saturday,39
8893,2016-06-18,2016,6,Saturday,39
6399,2016-06-18,2016,6,Saturday,39
26515,2016-06-18,2016,6,Saturday,39
25395,2016-06-18,2016,6,Saturday,39
13478,2016-06-18,2016,6,Saturday,39
20698,2016-06-18,2016,6,Saturday,39
23422,2016-06-18,2016,6,Saturday,39
1371,2016-06-18,2016,6,Saturday,39
21722,2016-06-18,2016,6,Saturday,39
12409,2016-06-19,2016,6,Sunday,33
13552,2016-06-19,2016,6,Sunday,33
112,2016-06-19,2016,6,Sunday,33
1526,2016-06-19,2016,6,Sunday,33
11393,2016-06-19,2016,6,Sunday,33
7443,2016-06-19,2016,6,Sunday,33
25365,2016-06-19,2016,6,Sunday,33
22608,2016-06-19,2016,6,Sunday,33
26225,2016-06-19,2016,6,Sunday,33
19694,2016-06-19,2016,6,Sunday,33
10395,2016-06-19,2016,6,Sunday,33
20810,2016-06-19,2016,6,Sunday,33
14592,2016-06-19,2016,6,Sunday,33
10288,2016-06-19,2016,6,Sunday,33
20232,2016-06-19,2016,6,Sunday,33
12272,2016-06-19,2016,6,Sunday,33
15865,2016-06-19,2016,6,Sunday,33
25728,2016-06-19,2016,6,Sunday,33
11451,2016-06-19,2016,6,Sunday,33
1805,2016-06-19,2016,6,Sunday,33
10574,2016-06-19,2016,6,Sunday,33
28729,2016-06-19,2016,6,Sunday,33
29999,2016-06-19,2016,6,Sunday,33
7051,2016-06-19,2016,6,Sunday,33
17656,2016-06-19,2016,6,Sunday,33
2540,2016-06-19,2016,6,Sunday,33
17664,2016-06-19,2016,6,Sunday,33
14490,2016-06-19,2016,6,Sunday,33
26894,2016-06-19,2016,6,Sunday,33
28024,2016-06-19,2016,6,Sunday,33
5032,2016-06-19,2016,6,Sunday,33
21521,2016-06-19,2016,6,Sunday,33
1131,2016-06-19,2016,6,Sunday,33
13555,2016-06-20,2016,6,Monday,34
28489,2016-06-20,2016,6,Monday,34
11709,2016-06-20,2016,6,Monday,34
20292,2016-06-20,2016,6,Monday,34
18938,2016-06-20,2016,6,Monday,34
17380,2016-06-20,2016,6,Monday,34
9464,2016-06-20,2016,6,Monday,34
29689,2016-06-20,2016,6,Monday,34
4571,2016-06-20,2016,6,Monday,34
10606,2016-06-20,2016,6,Monday,34
13796,2016-06-20,2016,6,Monday,34
28956,2016-06-20,2016,6,Monday,34
22432,2016-06-20,2016,6,Monday,34
6492,2016-06-20,2016,6,Monday,34
29235,2016-06-20,2016,6,Monday,34
22598,2016-06-20,2016,6,Monday,34
20781,2016-06-20,2016,6,Monday,34
11672,2016-06-20,2016,6,Monday,34
29531,2016-06-20,2016,6,Monday,34
732,2016-06-20,2016,6,Monday,34
25916,2016-06-20,2016,6,Monday,34
15244,2016-06-20,2016,6,Monday,34
1477,2016-06-20,2016,6,Monday,34
17054,2016-06-20,2016,6,Monday,34
14362,2016-06-20,2016,6,Monday,34
5413,2016-06-20,2016,6,Monday,34
18113,2016-06-20,2016,6,Monday,34
20556,2016-06-20,2016,6,Monday,34
30556,2016-06-20,2016,6,Monday,34
15191,2016-06-20,2016,6,Monday,34
13212,2016-06-20,2016,6,Monday,34
27198,2016-06-20,2016,6,Monday,34
21558,2016-06-20,2016,6,Monday,34
19542,2016-06-20,2016,6,Monday,34
28030,2016-06-21,2016,6,Tuesday,28
24981,2016-06-21,2016,6,Tuesday,28
7577,2016-06-21,2016,6,Tuesday,28
14725,2016-06-21,2016,6,Tuesday,28
12267,2016-06-21,2016,6,Tuesday,28
17388,2016-06-21,2016,6,Tuesday,28
5160,2016-06-21,2016,6,Tuesday,28
28944,2016-06-21,2016,6,Tuesday,28
5276,2016-06-21,2016,6,Tuesday,28
1339,2016-06-21,2016,6,Tuesday,28
23644,2016-06-21,2016,6,Tuesday,28
8950,2016-06-21,2016,6,Tuesday,28
10224,2016-06-21,2016,6,Tuesday,28
13749,2016-06-21,2016,6,Tuesday,28
28295,2016-06-21,2016,6,Tuesday,28
27954,2016-06-21,2016,6,Tuesday,28
26040,2016-06-21,2016,6,Tuesday,28
23426,2016-06-21,2016,6,Tuesday,28
18130,2016-06-21,2016,6,Tuesday,28
6350,2016-06-21,2016,6,Tuesday,28
